timestamp,current,voltage,b1_voltage,b1_current,b1_smoothed,b2_voltage,b2_current,b2_smoothed,b3_voltage,b3_current,b3_smoothed
2025-06-19 20:44:42.667429,0.0,53.46,0.02,1.92,1.94,0.1,1.28,1.24,0.09,2.03,2.04
2025-06-19 20:44:42.799653,0.0,53.46,0.02,1.97,1.94,0.09,1.18,1.23,0.09,2.08,2.05
2025-06-19 20:44:42.932105,0.0,53.46,0.02,1.97,1.94,0.1,1.29,1.24,0.09,2.0,2.05
2025-06-19 20:44:43.065007,0.0,53.46,0.02,1.97,1.94,0.09,1.16,1.23,0.09,2.07,2.05
2025-06-19 20:44:43.199629,0.0,53.46,0.02,1.93,1.93,0.09,1.19,1.22,0.09,2.03,2.05
2025-06-19 20:44:43.332370,0.0,53.46,0.02,1.99,1.95,0.1,1.27,1.23,0.09,2.01,2.05
2025-06-19 20:44:43.465183,0.0,53.46,0.02,1.99,1.95,0.09,1.17,1.23,0.09,2.04,2.04
2025-06-19 20:44:43.595783,0.0,53.46,0.02,1.98,1.95,0.1,1.25,1.23,0.09,2.05,2.04
2025-06-19 20:44:43.726539,0.0,53.46,0.03,2.06,1.96,0.09,1.15,1.22,0.09,2.05,2.05
2025-06-19 20:44:43.857881,0.0,53.46,0.02,2.0,1.98,0.09,1.17,1.21,0.09,2.01,2.04
2025-06-19 20:44:43.988769,0.0,53.46,0.02,1.98,1.98,0.09,1.15,1.2,0.09,2.05,2.04
2025-06-19 20:44:44.119474,0.0,53.46,0.03,2.04,1.99,0.1,1.27,1.21,0.1,2.13,2.05
2025-06-19 20:44:44.254077,0.0,53.46,0.02,1.97,1.99,0.09,1.22,1.2,0.09,2.01,2.05
2025-06-19 20:44:44.387006,0.0,53.46,0.02,1.98,1.99,0.09,1.2,1.2,0.09,2.09,2.05
2025-06-19 20:44:44.520856,0.0,53.46,0.03,2.03,2.0,-999,-999,1.2,0.09,2.07,2.05
2025-06-19 20:44:44.657585,0.0,53.46,0.02,1.94,2.0,0.09,1.18,1.2,0.1,2.1,2.06
2025-06-19 20:44:44.789882,0.0,53.46,0.02,1.92,1.99,0.1,1.25,1.2,0.09,2.07,2.06
2025-06-19 20:44:44.921447,0.0,53.46,0.02,1.9,1.98,0.09,1.18,1.2,0.09,2.0,2.06
2025-06-19 20:44:45.053078,0.0,53.46,0.02,1.97,1.97,0.09,1.18,1.19,0.09,2.05,2.06
2025-06-19 20:44:45.185627,0.0,53.46,0.02,1.97,1.97,0.09,1.18,1.2,0.09,2.01,2.06
2025-06-19 20:44:45.316583,0.0,53.46,0.02,1.88,1.96,0.09,1.15,1.2,0.09,1.98,2.05
2025-06-19 20:44:45.448096,0.0,53.46,0.02,1.89,1.94,0.09,1.19,1.2,0.09,1.98,2.04
2025-06-19 20:44:45.579384,0.0,53.46,0.02,1.91,1.94,0.1,1.29,1.2,0.09,1.99,2.04
2025-06-19 20:44:45.710207,0.0,53.46,0.02,1.97,1.94,0.1,1.25,1.2,0.09,2.04,2.03
2025-06-19 20:44:45.843962,0.0,53.46,0.02,1.89,1.92,0.1,1.27,1.21,0.09,1.95,2.02
2025-06-19 20:44:45.974763,0.0,53.46,0.02,1.94,1.92,0.1,1.26,1.22,0.09,2.05,2.01
2025-06-19 20:44:46.106249,0.0,53.46,0.02,1.93,1.92,0.1,1.31,1.23,0.1,2.14,2.02
2025-06-19 20:44:46.239302,0.0,53.46,0.02,1.98,1.93,0.1,1.33,1.24,0.09,2.06,2.03
2025-06-19 20:44:46.370543,0.0,53.46,0.02,1.89,1.92,0.1,1.31,1.25,0.09,2.0,2.02
2025-06-19 20:44:46.501899,0.0,53.46,0.02,1.9,1.92,0.09,1.19,1.25,0.09,2.05,2.02
2025-06-19 20:44:46.632579,0.0,53.46,0.02,1.93,1.92,0.09,1.21,1.26,0.09,2.01,2.03
2025-06-19 20:44:46.833593,0.0,53.46,0.02,1.89,1.92,0.09,1.21,1.26,0.09,2.03,2.03
2025-06-19 20:44:46.965966,0.0,53.46,0.02,1.9,1.92,0.09,1.22,1.25,0.09,2.04,2.04
2025-06-19 20:44:47.097283,0.0,53.46,0.02,1.92,1.92,0.1,1.33,1.26,0.09,2.05,2.04
2025-06-19 20:44:47.230058,0.0,53.46,0.02,1.89,1.92,0.1,1.32,1.27,0.09,2.0,2.04
2025-06-19 20:44:47.357380,0.0,53.46,0.02,1.93,1.92,-999,-999,1.27,0.09,2.08,2.04
2025-06-19 20:44:47.492127,0.0,53.46,0.02,1.96,1.92,0.09,1.22,1.26,0.09,2.06,2.04
2025-06-19 20:44:47.625966,0.0,53.46,0.02,1.92,1.91,0.1,1.28,1.26,0.09,2.07,2.04
2025-06-19 20:44:47.757833,0.0,53.46,0.02,1.94,1.92,0.09,1.24,1.25,-999,-999,2.04
2025-06-19 20:44:47.895017,0.0,53.46,0.02,1.92,1.92,0.09,1.21,1.24,0.1,2.1,2.05
2025-06-19 20:44:48.026534,0.0,53.46,0.02,1.97,1.92,0.1,1.25,1.25,0.09,2.07,2.05
2025-06-19 20:44:48.157808,0.0,53.46,0.02,1.84,1.92,0.09,1.21,1.25,0.1,2.11,2.06
2025-06-19 20:44:48.289169,0.0,53.46,0.02,1.99,1.93,0.1,1.27,1.25,0.1,2.12,2.07
2025-06-19 20:44:48.423059,0.0,53.46,0.02,1.94,1.93,0.09,1.15,1.25,0.09,2.01,2.07
2025-06-19 20:44:48.555136,0.0,53.46,0.02,1.87,1.93,0.09,1.17,1.23,0.1,2.12,2.07
2025-06-19 20:44:48.687759,0.0,53.46,0.02,1.95,1.93,-999,-999,1.23,0.09,2.07,2.08
2025-06-19 20:44:48.823595,0.0,53.46,0.02,1.91,1.92,0.1,1.26,1.23,0.09,2.01,2.07
2025-06-19 20:44:48.955855,0.0,53.46,0.02,1.82,1.91,0.09,1.22,1.23,0.09,2.07,2.07
2025-06-19 20:44:49.086296,0.0,53.46,0.02,1.85,1.91,0.09,1.24,1.22,0.09,1.97,2.06
2025-06-19 20:44:49.220152,0.0,53.46,0.03,2.01,1.92,0.09,1.22,1.22,0.09,2.01,2.06
2025-06-19 20:44:49.351486,0.0,53.46,0.03,2.03,1.92,0.09,1.24,1.22,0.09,1.96,2.04
2025-06-19 20:44:49.483744,0.0,53.46,0.03,2.06,1.94,0.09,1.22,1.22,0.09,2.03,2.04
2025-06-19 20:44:49.615303,0.0,53.46,0.02,1.93,1.94,0.1,1.31,1.23,0.09,2.06,2.03
2025-06-19 20:44:49.747007,0.0,53.46,0.02,1.85,1.93,0.1,1.25,1.23,0.09,2.02,2.03
2025-06-19 20:44:49.878360,0.0,53.46,0.02,1.85,1.93,0.09,1.19,1.23,0.09,2.05,2.03
2025-06-19 20:44:50.010584,0.0,53.46,0.02,1.91,1.92,0.1,1.25,1.24,0.09,1.99,2.02
2025-06-19 20:44:50.145025,0.0,53.46,0.02,1.91,1.92,0.1,1.29,1.24,0.09,2.05,2.02
2025-06-19 20:44:50.276454,0.0,53.46,0.02,2.0,1.94,0.09,1.24,1.24,0.1,2.1,2.02
2025-06-19 20:44:50.408588,0.0,53.46,0.02,1.9,1.94,0.1,1.25,1.24,0.09,1.99,2.03
2025-06-19 20:44:50.540456,0.0,53.46,0.03,2.02,1.95,0.09,1.11,1.23,0.09,2.06,2.03
2025-06-19 20:44:50.671722,0.0,53.46,0.03,2.07,1.95,0.09,1.15,1.22,0.09,1.98,2.03
2025-06-19 20:44:50.804562,0.0,53.46,0.02,2.0,1.94,0.09,1.22,1.22,0.09,2.02,2.03
2025-06-19 20:44:50.936445,0.0,53.46,0.03,2.02,1.95,0.09,1.22,1.22,0.09,2.02,2.03
2025-06-19 20:44:51.067229,0.0,53.46,0.02,1.89,1.96,0.09,1.1,1.2,0.09,2.03,2.03
2025-06-19 20:44:51.198298,0.0,53.46,0.02,1.96,1.97,0.09,1.22,1.2,0.09,2.0,2.02
2025-06-19 20:44:51.329164,0.0,53.46,-999,-999,1.97,0.09,1.21,1.2,0.1,2.12,2.04
2025-06-19 20:44:51.465433,0.0,53.46,0.02,1.92,1.97,0.09,1.17,1.19,0.09,2.09,2.04
2025-06-19 20:44:51.596090,0.0,53.46,0.02,1.98,1.98,0.09,1.13,1.18,0.09,2.1,2.04
2025-06-19 20:44:51.726838,0.0,53.46,0.02,1.94,1.97,0.09,1.19,1.17,0.09,2.03,2.04
2025-06-19 20:44:51.859815,0.0,53.46,0.03,2.02,1.98,0.09,1.2,1.18,0.09,1.99,2.04
2025-06-19 20:44:51.990537,0.0,53.46,0.03,2.01,1.98,0.09,1.18,1.18,0.09,2.08,2.05
2025-06-19 20:44:52.122158,0.0,53.46,0.02,1.97,1.97,0.1,1.26,1.19,0.09,2.01,2.05
2025-06-19 20:44:52.254272,0.0,53.46,0.02,1.87,1.96,0.09,1.19,1.19,0.09,1.97,2.04
2025-06-19 20:44:52.386516,0.0,53.46,0.02,1.97,1.95,0.09,1.23,1.2,0.09,2.08,2.05
2025-06-19 20:44:52.517883,0.0,53.46,0.02,1.95,1.96,0.09,1.21,1.2,0.09,2.03,2.05
2025-06-19 20:44:52.649889,0.0,53.46,0.02,2.0,1.96,0.1,1.26,1.2,0.09,2.07,2.04
2025-06-19 20:44:52.780486,0.0,53.46,0.03,2.01,1.97,0.1,1.27,1.21,0.09,2.04,2.04
2025-06-19 20:44:52.912433,0.0,53.46,0.03,2.04,1.98,0.1,1.25,1.23,0.09,2.09,2.04
2025-06-19 20:44:53.043844,0.0,53.46,0.03,2.1,2.0,0.09,1.18,1.22,0.1,2.1,2.05
2025-06-19 20:44:53.176151,0.0,53.46,0.03,2.01,1.99,0.09,1.2,1.22,0.09,2.05,2.05
2025-06-19 20:44:53.308285,0.0,53.46,0.03,2.01,1.99,0.1,1.27,1.23,0.1,2.11,2.06
2025-06-19 20:44:53.439134,0.0,53.46,0.02,1.99,2.0,0.1,1.24,1.23,0.09,2.03,2.06
2025-06-19 20:44:53.571307,0.0,53.46,0.03,2.02,2.01,0.09,1.13,1.22,0.09,1.96,2.06
2025-06-19 20:44:53.703422,0.0,53.46,0.03,2.04,2.02,0.09,1.18,1.22,0.09,2.02,2.05
2025-06-19 20:44:53.835053,0.0,53.46,0.03,2.08,2.03,0.09,1.15,1.21,0.09,2.07,2.05
2025-06-19 20:44:53.967229,0.0,53.46,0.02,1.95,2.02,0.09,1.12,1.2,0.09,2.02,2.05
2025-06-19 20:44:54.098573,0.0,53.46,0.02,1.95,2.02,0.09,1.19,1.19,0.09,1.94,2.04
2025-06-19 20:44:54.232109,0.0,53.46,0.03,2.01,2.02,0.09,1.23,1.19,0.09,1.98,2.03
2025-06-19 20:44:54.363391,0.0,53.46,0.03,2.01,2.01,0.1,1.24,1.2,0.09,1.98,2.02
2025-06-19 20:44:54.502685,0.0,53.46,0.03,2.01,2.01,0.09,1.1,1.19,-999,-999,2.02
2025-06-19 20:44:54.639942,0.0,53.46,0.02,1.87,1.99,0.09,1.16,1.18,0.09,2.04,2.01
2025-06-19 20:44:54.772735,0.0,53.46,0.02,1.99,1.99,0.09,1.17,1.17,0.09,2.07,2.01
2025-06-19 20:44:54.905569,0.0,53.46,0.02,1.92,1.99,0.1,1.28,1.18,0.09,2.07,2.02
2025-06-19 20:44:55.038268,0.0,53.46,0.03,2.01,1.98,0.1,1.24,1.19,0.09,1.98,2.02
2025-06-19 20:44:55.171143,0.0,53.46,0.02,1.97,1.97,0.09,1.24,1.2,0.09,2.09,2.02
2025-06-19 20:44:55.304231,0.0,53.46,0.02,1.95,1.97,0.09,1.23,1.21,0.09,2.03,2.02
2025-06-19 20:44:55.437087,0.0,53.46,0.03,2.01,1.98,0.09,1.19,1.21,0.09,2.06,2.02
2025-06-19 20:44:55.570073,0.0,53.46,0.02,1.97,1.97,0.1,1.28,1.21,0.09,2.04,2.03
2025-06-19 20:44:55.703057,0.0,53.46,0.02,1.96,1.97,0.09,1.24,1.21,0.1,2.13,2.05
